name, math, english, programming_1, programming_2, statistics
Winston Garrett,12,15,96,54,72
Kathy Pringle,82,64,31,9,38
Bradley Rice,16,72,93,19,99
Susan Gonzalez,62,89,58,80,49
Richard Williams,79,3,18,41,13
Pauline Baez,32,7,77,45,35
Karen Losada,56,48,52,6,28
Russell Crockett,97,97,80,44,44
Deanna Helmes,20,56,95,30,8
Julia Ortiz,67,68,14,25,56
Sherri Herrington,46,96,20,19,57
William Frick,8,52,47,7,89
Judith Bair,95,83,68,85,23
Jack Lee,28,9,82,99,59
Mary Greer,25,22,21,85,64
Israel Atchison,16,75,46,6,99
Michael Pollard,54,97,92,6,85
Edward Batts,14,96,24,34,35
Lee Treadwell,14,99,25,11,31
Kathy Leonard,58,33,96,63,89
Julia Garcia,25,83,74,67,42
Josephine Dawson,57,69,50,100,59
Van Vega,6,48,94,35,97
Alice Ferguson,51,15,18,90,29
Patricia Moore,42,88,96,45,17
Julie Christensen,27,53,74,18,23
Veronica Chandler,52,24,6,3,27
Helen Neider,97,18,59,99,88
Linda Silva,47,96,95,45,71
Dorothy White,64,7,10,41,79
Laura Maldonado,40,46,6,78,38
Ann Jaramillo,70,17,54,32,62
James Hipp,10,43,97,36,46
Robert Murders,52,40,53,46,48
Michael Pellegrini,19,39,47,71,7
Brent Hoffer,72,9,8,95,27
Paul Borkholder,75,42,24,27,40
Harold Mccain,60,61,97,21,86
Larue Felice,3,24,7,16,2
Teresa Andes,72,29,82,18,20
Morris Kitchel,93,97,46,19,98
Charles Rollins,44,32,21,33,13
Chad Votaw,31,1,81,95,83
Lewis Munroe,83,2,5,12,59
Patrick Lor,26,21,37,52,61
Eleanor Schlegel,94,98,75,15,50
Grace Whittle,5,96,7,62,77
Erica Mata,96,69,100,95,77
Mary Clay,27,67,32,17,9
Christian Votta,28,73,42,88,77
Hattie Mello,78,78,98,96,18
Hattie Green,86,97,4,47,73
Stephen Fowler,69,9,60,28,95
Lois Duffy,88,35,63,77,91
Sara Murphy,8,88,56,64,21
Larry Lopez,37,35,6,17,11
Winston Powell,83,25,69,17,100
Stella Jackson,59,26,95,34,67
Marie Foster,78,54,97,17,61
John Smith,82,82,72,10,28
Kevin Voit,65,85,34,73,42
Marty Chamberlain,76,96,60,39,68
Danelle Wright,83,79,23,39,54
Quincy Barredo,72,71,69,80,60
Jonna Schnelder,57,33,45,71,83
Christopher Salinas,11,92,86,67,79
John Dickison,68,53,99,41,99
Boyd Garza,54,39,40,99,75
Barbara Price,63,52,98,49,28
Edna Stone,37,88,9,95,79
Michael Foglesong,15,68,55,70,5
Anna Leandro,44,9,54,0,82
Paul Liggins,36,7,2,4,39
Susan Dahl,55,45,11,90,46
Ione Athan,8,11,96,91,39
Maurice Doe,63,98,57,12,74
Adrian Sandoval,63,68,81,84,5
Ashley Grubbs,70,65,9,59,69
Yolanda Rodriguez,81,81,73,83,76
Guadalupe Mccullough,62,76,0,47,56
Emily Sipe,0,75,23,99,45
Stacy Zweifel,99,67,23,14,93
Barbara Hoyle,82,19,43,71,23
Eleanor Mcghee,48,87,24,45,23
Julia Newman,15,31,4,15,52
Richard Pascal,52,92,82,84,95
Valerie Brashear,24,36,94,7,3
Mildred Randolph,28,78,76,58,86
John Chambers,28,36,99,29,23
Luetta Markham,87,100,10,99,15
Kaitlyn Hutchison,59,35,22,69,8
Chad Williams,97,97,82,53,83
Tamara Richardson,21,68,46,78,90
Miguel Atkinson,84,28,67,3,57
Marian Jones,9,24,15,41,75
Stephanie Holsomback,38,81,0,53,11
Tony Kershaw,17,62,26,43,46
Carolyn Foster,41,98,74,67,18
Margaret Schmitt,42,57,29,60,42
Lillie Chueng,62,19,9,21,87
Sadie Frazier,11,12,1,16,47
Henry Collins,45,3,34,41,78
Heather Gross,54,31,98,53,63
Peter Curtis,24,34,11,8,93
George Brown,21,60,45,86,91
Melinda Rowe,24,15,60,45,60
Cory Kilburn,59,26,39,78,50
Winfred Damiano,39,48,35,32,10
Nicholas Hanauer,51,83,32,9,48
Jonathan Dean,98,5,22,100,94
Karen Oquendo,1,91,36,14,65
Jennifer Treaster,36,91,11,84,98
Vicki Mullin,90,67,77,29,48
Audrey Townson,40,65,48,49,20
Opal Hannon,26,38,74,46,95
James Boone,43,42,7,18,85
Lawrence Bates,54,51,82,85,80
Corine Lightfoot,9,50,74,81,40
Crystal Watson,57,73,26,0,24
Louie Gilbert,69,60,70,16,18
Frederick Shapiro,34,89,47,39,2
Stefanie Ortiz,52,36,9,65,8
Dominique Lehman,41,79,37,93,95
Sheryl Dillard,62,52,97,66,34
Phillip Wilson,7,64,59,67,32
James Shawler,46,34,41,89,88
Eunice Johnson,2,62,55,44,16
Edwin Wynia,85,15,62,82,12
Robert Herman,60,4,63,95,72
Victor Guerrero,34,40,27,30,31
Frank Coleman,85,48,79,13,55
William Gruis,40,34,14,35,22
Mary Ylonen,32,85,33,89,97
Gretchen Jeffcoat,80,17,53,48,3
Robert Cook,100,62,86,35,68
Joesph Stelly,58,30,38,74,64
Gary Schuette,68,41,12,96,50
George Ramer,32,88,31,92,67
Eileen Akins,100,45,50,66,74
Marie Barnhurst,29,83,13,55,69
Jeanett Malcom,20,53,92,99,83
Justin Killingsworth,20,83,53,9,57
Craig Anchondo,46,25,11,11,76
Janet Matthews,64,58,44,85,7
Norman Martin,1,98,68,94,82
Diane Morris,29,71,74,39,70
Velma Gage,60,52,93,22,57
Cliff Rodriguez,68,73,63,20,23
Linda Rodas,80,3,90,41,86
William Ruiz,40,26,27,70,13
Dorothy Thompson,62,26,62,33,90
Fred Denk,88,23,83,24,76
Rita Jones,60,45,78,46,28
Linda Lockwood,75,42,60,24,59
Hazel Doyle,16,92,96,6,5
Marcella Chaisson,37,11,10,57,49
James Laws,40,25,43,55,13
John Huffman,31,23,38,88,67
Danilo Whitehurst,35,76,76,30,18
Glen Frantz,8,26,33,73,28
Debra Mcintire,69,68,0,68,39
Maria Baker,8,58,51,30,35
Raymond Whitehair,51,90,69,96,65
Ricardo Fromm,28,91,30,99,76
Darlene Thompson,42,13,76,63,50
Clyde Scott,36,24,50,63,94
Julie Muzzarelli,69,16,10,27,15
Gayle Muto,60,14,85,43,15
Michael Penza,12,3,37,94,13
Robert Bokor,26,29,1,50,64
Rita Jozwiak,13,71,88,36,5
Laura Welch,1,8,63,17,48
Timothy Manning,69,93,60,77,15
Jacob Bedeau,9,27,22,67,60
Mary Gourley,26,50,71,43,55
Peter Lang,11,23,69,26,45
Sasha Smith,20,10,68,54,84
David Mcmillan,93,99,40,0,26
Arlene Dube,59,52,85,38,18
Samuel Newman,60,66,25,34,96
Steven Phillips,44,66,67,33,61
John Olson,83,36,99,44,47
Melvin Pease,35,5,74,53,46
Dustin Fidler,66,10,60,8,76
Sandra Nielsen,43,73,52,14,23
Jesus Rusten,61,8,67,64,26
Deborah Foley,70,81,32,40,24
Anisa Jones,17,82,0,71,98
Alvin Campbell,31,91,63,74,58
Jeffery Summers,100,68,54,63,53
Cleo Weeks,6,19,55,20,56
Linda Renshaw,17,66,31,77,90
Barbara Schiffelbein,7,73,30,90,88
Stephanie Henderson,10,5,62,29,19
Kirsten Parker,99,22,90,81,17
Patricia Mcarthur,66,33,51,77,24
Jamie Vandervort,32,88,62,82,16
William Barnhart,31,8,22,69,100
Thomas Walters,30,49,8,66,49
Timothy Cadena,19,64,17,49,98
Brigid Sellers,43,87,31,90,94
Victoria Hair,18,25,85,0,27
David Boyd,61,21,71,90,0
Rosemary Nix,14,20,60,54,35
Mark Reichmann,15,46,99,87,2
Donald Gargiulo,37,8,44,0,38
Larry Darnell,95,59,56,51,18
Lavada Cook,29,13,9,38,70
Ashley Haycraft,39,34,92,44,51
William Mccall,38,19,39,44,85
Pamela Longoria,14,59,69,21,14
Beatrice Watkins,17,1,70,76,65
Russell Davidson,51,77,4,46,65
Mel Bartholomew,91,21,72,20,20
Dena Sandlan,31,8,23,100,33
Lee Fox,30,18,66,13,55
Emily Leeds,83,87,42,20,22
John Kyle,66,15,59,17,58
Doris Langevin,50,43,39,89,24
Brian Goldberg,13,63,83,91,21
Eleanor Paul,80,62,35,8,35
Tracy Evans,86,93,95,94,34
Anna Dent,4,49,65,10,64
Danial Murray,96,7,0,76,67
Brandon Blackmon,93,98,56,65,9
Virginia Lipscomb,81,7,97,89,66
Leah Terry,52,12,31,92,22
Jeffrey Thurmer,65,82,88,8,27
Floyd Powe,17,6,33,34,69
Dianna Rickon,20,2,16,31,32
David Twigg,75,43,78,68,66
Terry Creed,10,69,48,13,70
Michael Correira,97,54,45,61,69
Olivia Shuck,26,40,39,44,25
Ryan Schwarz,64,16,3,58,65
Peter Porter,4,91,55,19,42
James Arellano,91,31,71,80,29
Edward Mullins,92,59,83,61,5
Latanya Sanford,61,76,7,52,82
Carole Beckwith,5,99,88,47,67
Emil Jordan,79,73,71,31,99
Kerry Blow,2,31,90,33,86
Johnny Okeefe,77,68,58,73,5
Stefanie Argueta,41,97,62,51,63
James Witt,83,6,81,80,98
Earl Anderson,25,80,35,10,73
Louise Vasquez,78,1,56,12,22
Grant Moore,78,38,61,63,100
Angelo Johnson,35,83,82,99,74
Ralph Przygocki,44,33,66,78,72
Kevin Fierro,70,65,54,69,55
Nicole Hudock,97,8,72,74,9
Teresa Palmer,51,19,61,48,18
Homer Parker,0,57,100,33,95
Tom Mcintire,15,70,17,14,54
James Gayle,31,92,12,5,64
Steven Smith,11,28,22,52,94
Kelly Kirby,77,84,20,66,30
Myrtle White,77,88,42,81,76
David Truss,76,72,48,18,6
Brad Fletcher,53,64,48,27,7
Mark Greene,70,23,34,3,73
Ian Elam,15,24,0,57,47
Kenneth Lim,2,76,46,35,6
Marlene Morris,69,56,70,70,77
Kenisha Cox,69,53,56,38,72
Francisco Martin,69,87,73,72,24
Charles Reimer,45,11,29,62,64
Jared Tyson,68,91,15,10,3
Susan Desler,75,55,41,40,66
Carole Sherman,35,5,35,12,30
Arnold Lowe,29,88,69,80,99
Mark Jeffreys,87,24,41,37,28
Veronica Boucher,26,72,73,35,40
Terry Becker,18,9,57,12,37
William Hjort,2,2,58,23,3
Ruby Starling,64,14,67,91,36
Bart Sisk,86,97,2,57,92
William Lyman,1,76,9,25,69
Tamara Vergari,24,59,73,69,21
Thomas Tucci,50,62,7,54,85
Alice Bowens,80,88,50,63,93
Joann Rael,59,6,67,45,77
Maria Tucker,21,85,51,1,21
John Ferguson,57,65,78,88,41
Richard Nickerson,76,48,9,51,34
Daniele Forshee,67,100,29,99,64
Martha Morano,52,37,53,82,56
Jennifer Terry,69,96,66,22,98
William Grady,80,96,89,14,25
Helen Wright,67,97,99,55,87
Dorthy Brown,15,37,12,45,9
Mary Oconnor,56,35,19,51,59
Stanley Degiulio,53,91,68,54,24
Jennifer Nelson,1,61,27,44,22
Mark Reimold,49,80,90,73,10
Patricia Lynn,57,63,19,74,14
Maribel Turner,32,8,6,32,80
Amy Sanchez,45,70,100,61,87
Alice Walters,76,19,60,47,68
Lorena Peraza,12,10,12,49,3
Melissa Caballero,11,70,84,3,5
Amber Sackrider,40,10,13,97,13
Melvin Gaudreau,30,18,72,58,85
Ha Meek,70,70,33,30,75
Robert Norman,52,51,10,7,56
Raymond Yenz,98,35,0,89,25
Robert Turner,84,87,84,19,57
Katherine Bonney,16,45,47,100,54
Melissa Colston,80,36,31,92,39
Martha Salisbury,32,48,80,77,90
Louis Emilio,28,87,93,65,92
Kathlyn Foster,56,3,27,27,90
Maria Henderson,5,17,84,87,30
Eva Lindquist,58,6,72,93,2
Kalyn Johnson,48,84,85,14,45
Ronald Mynatt,100,15,7,44,78
Peter Dome,92,1,63,76,93
Phoebe Martin,81,57,93,54,48
Clarence Wilbur,67,69,32,82,25
Gary Byrne,92,55,90,6,17
Ben Taylor,81,77,40,58,27
Ronald Rivali,7,24,56,39,49
Sharon Todd,60,25,34,27,7
Leslie Coleman,83,47,77,31,50
Dennis Hoyman,49,36,53,0,77
Antonia Davis,90,38,39,51,45
Ryan Miller,58,0,68,72,97
Richard Sanchez,36,60,9,86,57
Patricia Park,48,16,49,7,36
Phillip Miller,73,29,23,44,13
Samantha Walck,13,13,69,60,63
Geraldine Parker,72,34,91,90,42
Henry Hanstein,70,2,26,68,41
Martin Kennamore,92,35,60,18,93
Donald Jarman,5,52,32,74,5
Leo Freeman,65,73,71,93,61
Patricia Baker,77,62,69,45,6
Molly Schaus,98,90,82,50,96
Corey Delaney,62,66,97,80,97
Douglas Sloan,61,76,68,41,90
Wayne Tankersley,41,16,42,71,94
Carole Emory,2,88,19,16,21
Catherine Herman,14,56,64,58,52
David Rocha,89,16,82,92,86
Joseph Lawson,61,84,45,66,39
Michael Milam,14,9,99,0,49
Craig Mclarney,84,17,33,49,62
Grace Stclair,20,49,61,39,91
Austin Post,8,36,43,1,60
Mariah Goodwin,57,67,49,56,13
Mandy Dalphonse,50,14,18,27,65
Mary Voelkel,3,46,95,100,22
Jennifer Oktavec,88,80,92,58,1
Stacy Pierce,79,45,93,21,21
Francisca Carrizales,44,52,17,93,46
Zachariah Giller,58,15,51,90,20
Helen Palmer,35,90,77,67,100
Clara Peard,8,0,54,15,22
Caleb Bankston,64,22,13,12,92
Irene Nishimura,56,95,20,49,78
Keisha Jones,44,90,46,36,17
Howard Smith,3,72,45,9,25
Victor Dickerson,76,63,52,42,25
Terry Garcia,18,67,48,63,5
Sherrie Cahn,3,72,4,82,50
Lorena Tice,28,84,39,28,53
John Macias,33,65,99,77,65
Diane Meurer,82,41,17,88,70
Tammy Root,33,39,73,97,43
Angela Tavares,97,24,91,15,86
Franklin Solis,28,25,54,37,31
Carol Jimenez,82,91,17,34,75
Thelma Long,91,88,88,9,90
Luis Stallworth,64,42,78,100,35
Robert Oslund,50,66,45,70,40
James Love,35,59,68,15,93
Thomas Rowan,79,52,58,100,41
Enrique Fieck,72,12,87,95,88
Bertha Wickliff,86,20,33,91,27
Rita Richey,11,3,19,31,100
Nancy Franks,58,11,31,42,18
Carl Mcvay,24,36,81,92,11
Lamont Foster,47,94,8,51,73
Perry Green,59,7,98,97,17
Samuel Fredricks,90,62,0,75,65
Anna Greer,69,20,55,64,11
Michael Duquette,39,61,53,67,35
Kara Machuca,11,7,9,6,47
Scott Reid,86,22,20,78,51
Gillian Roach,87,3,47,60,92
Jack Lamus,0,15,94,6,49
Alexandra Barnes,25,93,90,46,52
David Yon,75,0,41,67,2
John Shanberg,19,22,64,36,91
Walter Folwell,71,34,86,69,79
Raymond Dunne,1,21,64,53,43
Ralph Black,76,98,41,54,97
James Allen,49,88,24,2,5
Stephen Shaw,76,52,10,55,67
Daniel Tillman,53,24,56,45,71
Callie Roddy,5,45,15,32,31
Ian Bannister,1,65,91,14,68
John Duval,61,39,80,55,1
Bradley Wall,7,12,23,96,96
Carey Holguin,62,89,87,58,99
Olivia Foust,1,48,17,54,29
Jeffrey Rizvi,78,95,91,18,20
Charles Luke,58,16,21,10,81
Cindy Forest,56,40,5,16,18
Helen Ingram,65,4,19,7,76
Estell Bradshaw,83,29,99,47,95
Adriana Oneill,10,69,17,8,32
Oscar Gilbert,100,91,51,56,63
Krista Balder,20,30,10,3,87
Paul Shaw,17,22,35,55,43
Sandra Lindsey,31,38,77,77,40
Erica Chang,94,83,23,32,22
Anthony Patton,12,93,55,71,71
Marcus Brayton,14,21,58,85,80
Mary Swafford,30,28,89,20,7
George John,97,0,99,70,26
Anthony Anderson,57,56,24,96,16
Linda Johnson,28,81,37,39,17
William Whitehead,53,88,20,38,37
Roy Prow,21,54,41,10,16
Jorge Polit,83,65,100,63,32
Dustin Friley,86,23,70,96,65
Edward Dutchess,82,63,99,64,84
Danny Parker,5,38,71,65,93
Alfred Prescott,49,75,16,49,48
Wynona Vidal,97,19,41,59,16
Marie Widener,68,7,90,94,15
Edwin Perkins,35,47,57,69,27
Ralph Plante,79,41,49,37,47
Sally Hull,9,6,89,89,54
Thomas Edmisten,6,36,12,4,74
Roxanne Dorst,50,55,16,31,94
John Barragan,55,92,4,94,0
Elaine Mercier,63,54,27,10,51
Avis Knepper,81,60,76,84,80
Julia Wagner,86,71,96,82,54
Teresa Truesdale,10,56,63,5,59
Erica Greer,28,95,15,58,73
Joshua Eley,17,82,20,65,38
Lisa Lavender,84,45,78,1,59
Odessa Vangieson,49,9,86,97,42
Christine Feazel,21,39,22,21,8
James Wright,41,20,83,71,0
Laura Gade,60,1,74,61,45
Judy Apel,10,57,99,56,79
Tara Huff,61,37,75,73,71
Ruth Abrams,19,84,5,42,77
Courtney Hanson,91,30,47,20,65
Timothy Anderson,89,29,4,81,84
Bettie Griswold,16,43,95,73,92
Richard Mccrae,73,50,45,61,4
Michelle Bishop,100,17,74,14,68
Samuel Slate,22,93,15,62,86
George Garces,99,49,45,17,71
Katherine Josilowsky,69,30,92,77,81
Alicia Odell,69,19,64,2,74
Janet Moore,96,90,24,66,14
Carol Alexander,1,62,48,71,52
Calvin Ogata,56,80,59,75,37
Diane Beasley,56,0,18,95,17
John Muse,61,83,33,94,8
Emma Despres,95,80,92,46,45
Martha Pingrey,11,19,48,62,82
Shawn Velasco,45,41,84,85,4
Billy Darnell,67,0,84,76,33
Josephine Appleton,61,63,44,51,88
Robert Callahan,83,76,60,3,9
Danny Toler,83,16,44,43,62
Stacy Hunt,57,30,45,27,73
Jennie Ragone,80,3,6,74,82
Kyle Holmes,99,0,65,72,93
James Rivera,18,92,35,24,70
Elizabeth Garcia,87,44,72,82,87
Tommy Smith,19,57,44,58,92
Elizabeth Murray,56,81,51,8,28
Daniel Remo,32,9,4,67,66
George Garris,5,14,79,99,8
Yu Cusick,74,2,57,41,4
Latisha Hamer,25,38,77,49,74
James Bayliff,30,2,76,59,80
Stephen Stewart,40,42,35,94,30
Jesse Osborn,85,14,5,95,30
Christopher Taylor,7,40,9,44,34
Milton Elias,46,89,49,62,65
Kenneth Alba,37,11,59,97,67
George Carrillo,81,65,52,82,7
Tom Allen,2,23,85,30,5
Deborah Mccarthy,96,5,31,84,5
John Seal,8,29,32,33,57
Leon Lee,16,15,37,94,55
Luis Raj,76,1,55,53,15
Joshua Spencer,15,66,43,97,86
Christen Deas,62,37,68,97,60
John Chism,9,2,29,65,4
Larry Harris,51,36,73,46,39
Richard Obrien,62,69,70,81,43
Harry Roberts,57,55,68,22,33
Jose Manko,65,83,6,11,0
Karen Gostlin,55,22,37,70,24
Clarence Vines,13,0,10,51,26
Bree Mills,82,13,51,70,12
Stacey Burley,49,49,5,68,48
Roger Brooks,67,85,52,92,21
Jaclyn Thomas,44,76,16,74,47
Mary Cole,85,90,58,99,77
Timmy Knaff,7,100,8,26,34
Rachel Ortiz,84,30,15,35,94
Ray Gutierrez,78,100,1,23,93
Errol Scott,72,10,39,89,0
Nicolas Porter,23,88,12,67,15
Dorothy Olson,95,93,35,74,68
Nora Clouse,74,54,27,94,30
Donald Betts,100,21,97,9,70
Jason Douglas,97,68,23,24,83
Leo Kennell,7,90,9,36,84
Debra Wasden,30,58,51,94,31
William Takahashi,56,65,0,23,12
Laurie Soto,80,14,53,26,68
Annie Medrano,79,85,18,72,78
Greg Austin,94,9,31,82,87
Amanda Lowe,32,15,26,27,79
Chris Lanzilotta,77,47,59,40,65
Douglas Rand,24,93,28,86,3
Harriet Murphy,75,84,82,0,80
Marjorie Gomez,16,99,18,71,10
Dora Price,98,99,10,71,2
Kimiko Dudenhoeffer,3,78,78,41,77
Julie Catron,93,45,11,42,58
Kevin Gonzalez,74,55,22,48,13
Kathleen Strong,99,48,97,59,65
Aaron Byrd,91,60,15,74,19
Beverly Hebert,51,67,41,92,13
Sandra Roffe,32,23,63,88,47
Cherri Sowder,70,6,49,4,76
Nelda Houser,34,100,73,70,84
Sonia Delaney,50,29,44,75,75
Mario Brawley,16,30,2,89,56
Lawrence Volkman,4,9,63,17,22
Richard Baker,59,70,22,78,50
Florence Meredith,77,61,10,89,46
Lisa Boyles,27,27,12,87,95
Gabriela Quinones,86,39,48,98,73
Barbara Palacios,82,99,36,36,84
Kelly Moody,15,64,99,34,22
Barbara Ballard,34,69,39,95,89
Patricia Thomas,91,63,20,58,81
Patricia Staten,1,5,83,9,39
Elizabeth Sandigo,39,39,2,49,13
Joanne Cates,33,2,39,47,49
Melvin Carter,29,40,16,85,55
Irene Porat,89,3,14,37,12
Thomas Wolf,77,52,0,28,81
Wilma Salomone,76,70,79,1,84
Caroline Moon,6,52,36,52,25
Virginia Hahn,51,98,42,51,48
William Andrews,60,82,6,94,39
Brett Lawrence,94,70,25,39,94
Rosa Feenstra,55,19,4,82,50
Randall Murdock,59,75,58,99,18
Deana Godbee,98,31,38,9,48
Donald Richard,93,71,68,59,68
Vicky Green,59,49,9,72,35
Gilda Conway,55,21,70,71,2
Arthur Parpan,6,81,48,90,10
Donald Lazarus,79,86,14,12,75
Lucy Faust,10,48,68,76,13
Robert Mansi,80,68,0,91,6
Louise Nadal,30,49,97,65,93
Max Ware,39,68,6,35,92
Monica Cucuzza,4,72,39,81,15
Zina Williams,63,9,50,20,90
Victor Williams,96,88,36,61,90
Charlotte Lange,2,75,99,15,96
Maxine Brown,5,88,26,4,94
John Walker,40,98,34,66,47
Richard Walker,27,58,8,61,62
Sarah Ruth,56,27,7,16,50
Margret Heintz,92,80,86,46,25
Marlene Vinion,78,89,44,22,50
Raymond Lain,71,45,21,7,89
Dale Prince,100,89,9,13,4
Irma Hickman,41,39,63,71,37
Christopher Bulle,16,15,17,24,34
Susan Streicher,93,71,65,89,45
Gerald Vega,18,76,79,12,65
Lakisha Hanks,15,87,78,58,36
Emily Manalo,48,29,32,9,39
Thomas Suda,16,37,89,10,64
Judith Hapke,20,66,60,49,76
Pilar Chavez,22,97,10,100,39
Randy Martin,5,90,0,17,1
Lisa Fenstermacher,40,74,67,38,11
Eugenia Wampler,13,100,39,20,76
Ted Weldon,62,16,34,6,88
Christine Sellars,70,42,53,26,60
Kazuko Parisi,56,95,81,13,75
Daniel Mccollum,66,96,50,67,75
Hugh Cox,58,91,35,83,92
Brett Evans,10,91,21,95,85
Joshua Johnston,68,75,94,7,92
Donald Elswick,26,70,39,82,8
George Cockerham,90,2,27,48,91
Lillie Munsey,29,83,40,1,0
John Friedman,39,72,91,80,18
Jennifer Yarbrough,82,14,59,0,89
Lorraine Goodwin,20,1,98,67,37
Beatrice Pope,24,89,90,29,17
Paul Baggett,6,38,58,52,47
Billy Nickels,82,76,83,32,11
Jeffrey Maxwell,53,38,100,74,89
Mable Wildey,13,91,60,47,59
Maria Wittstock,59,15,11,94,96
Roger Arnold,45,82,83,66,70
Vincent Lueck,10,64,43,55,93
Gregory Wms,30,59,91,63,47
Peter Thomas,65,57,91,88,32
Andrew Brown,85,98,55,66,34
John Carter,41,18,99,45,42
William Kloepper,91,16,43,18,53
Jorge Taylor,48,2,55,32,13
William Poe,87,61,85,31,8
Flora Todd,90,45,15,28,78
Tammy Hinrichs,26,8,36,39,14
Terrie Crocker,27,89,97,48,88
Larry Page,12,86,13,0,18
Antonio Thomas,34,8,18,96,99
Nolan Tschida,26,2,20,70,69
Jeremy Maher,22,48,55,97,35
Agnes Roberts,92,78,61,3,96
Brenda Hugill,95,77,57,31,19
Irene English,41,49,90,78,55
Jessica Gritton,7,84,56,96,16
Gloria Jones,82,28,96,43,93
Dolores Grizzel,18,10,41,56,11
Sharon Livingston,0,91,81,24,74
Janean Magee,54,26,71,98,13
Evangeline Ortiz,27,0,88,29,62
Ruby Gonce,48,76,73,71,79
Marvin Pike,78,31,88,85,95
William Bridges,100,11,97,53,9
Tammy Edwards,3,82,100,97,35
Ryan Walks,19,67,72,1,57
Paul Sansotta,67,34,88,3,1
Vanessa Washington,54,52,36,76,62
Harold Brown,6,28,41,35,70
Linda Strawn,82,76,15,77,40
Karen Baumer,39,89,56,77,50
Robert Walker,20,7,20,1,40
Jeff Gaines,23,79,5,29,14
Nelson Welch,84,46,69,77,5
Myrtle Dial,89,81,81,42,95
Marvin Pinson,93,5,37,97,85
Timothy Coles,11,58,48,87,66
Ola Jorgenson,30,0,20,46,50
Linda White,43,81,99,26,23
James Barrett,36,68,66,68,20
Bruno Walker,35,8,91,82,12
Donald Samuels,84,93,66,28,24
Marjorie Williams,31,21,32,38,74
Pam Small,60,97,25,71,51
Judith Swanberg,16,62,80,69,56
Leo Indovina,29,1,35,25,94
Phil Mcclain,92,12,58,37,61
Michelle Brown,11,99,31,19,45
Bettie Fry,63,50,56,65,1
Peter King,86,82,77,5,95
Carrie James,44,76,85,59,22
Gina Johnson,59,70,82,63,99
Melissa Griffy,74,100,100,82,81
Kimberly Winter,62,77,19,23,85
Erin Sawyer,54,0,6,4,16
Cathy Johnston,63,77,91,90,31
Kelly Mcintyre,50,95,90,99,69
Jacqueline Hansen,26,68,72,25,80
Justin Juarez,73,19,13,44,97
Willie Sullivan,89,9,7,66,21
Dawn Oliver,2,17,34,0,26
Mark Thompson,43,26,85,73,86
Ruth Levy,69,7,32,19,61
Brian Patton,89,22,16,30,62
Andrew Espino,2,34,93,73,67
Joanne Pierre,55,96,25,36,87
Joseph Farley,8,13,49,47,47
Robert Bain,90,2,1,96,19
Jay Johnson,1,44,31,89,37
Pearlie Mildenstein,76,98,79,48,74
Alexandra Vega,58,49,8,80,24
Jonathan Boldt,20,10,5,6,99
Beverly Ullrich,4,71,27,60,77
John Langley,49,27,2,13,96
Rebecca Bienkowski,69,42,77,23,31
Arthur Kim,89,54,93,0,6
Mildred Jackson,96,92,87,11,71
Terri Sanford,75,37,86,2,46
Joey Thiele,44,40,18,1,79
Donna Messier,49,94,80,100,56
William Singleton,31,11,53,100,42
Stephanie Mayo,32,59,33,82,86
Ka White,33,67,35,62,71
Lisa Perez,81,15,11,15,68
Charles Schradle,37,81,36,65,37
Susie Downs,38,45,82,32,20
David Zietlow,63,59,95,51,25
Lakesha Simmons,57,50,100,65,80
Carmen Zuniga,81,92,56,21,40
Hugh Holland,40,32,30,43,1
Richard Ulrich,82,87,66,52,8
Daniel Mulac,28,70,21,65,43
Patricia Rayner,50,70,49,100,12
Robert Castaneda,76,97,25,30,50
David Miner,62,43,29,92,77
Wayne Brill,65,68,75,44,74
Gladys Lieberman,5,63,73,26,43
Lucas Sease,98,75,22,96,15
Carl Elmore,35,17,68,85,69
James Aldridge,73,77,40,60,39
Stephen Faraone,70,65,44,55,25
Cynthia Hiller,52,66,82,77,70
Edward Taylor,78,49,26,61,80
Francisca Porter,97,31,33,79,98
Teresa Solomon,100,99,67,43,73
Milton Wilcox,23,41,50,1,24
Williemae Olsson,85,37,24,30,62
Stephanie Jenkins,7,56,53,50,87
Arline Mcfalls,35,32,53,20,90
Joseph Panning,8,63,50,97,69
Raymond Terrell,92,59,28,92,22
Belinda Barnes,60,67,51,3,75
Joseph Sherry,68,30,90,2,95
Marcus Moore,42,16,12,74,40
Beth Macinnes,96,48,46,36,22
Jeremy Cortez,18,10,72,51,48
Mary Dempsey,88,89,71,44,89
Aaron Miller,77,50,91,54,82
Amy Bentley,28,11,54,70,2
Mamie Robinson,36,1,8,98,36
Josh Oliveira,53,9,82,71,89
Michelle Martinez,78,52,87,71,72
Antonio Wheeler,1,57,57,58,27
Harlan Burk,31,53,44,26,40
Lucia Vasquez,38,15,25,72,30
Felicia Capps,82,80,32,47,90
Brett Crouse,31,57,45,5,90
Peggy Johnson,2,32,94,89,3
Rebecca Pherson,66,54,9,81,51
Gonzalo Daugherty,19,63,97,48,15
Sara Luciano,79,27,4,9,89
Alejandro Partain,96,54,42,44,35
Joseph Arnold,34,89,40,33,27
Timothy Diaz,91,73,67,98,13
Nikki Dedeke,67,44,95,3,17
Amanda Wesolowski,53,77,23,44,56
Billy Stone,55,99,97,33,62
